BI,BI_actual,Unnamed: 0,cashes,coef,item_info,link,player_part,sell_left,shit,stakeback,start_date,status,tournaments,usr_name
382.0,322.7,3394,139.48,1.17,https://mttmarket.com/packets/item/55da0e1c61ccb60a10045a14,https://mttmarket.com/users/545440e10cf24a5c0d83e873,40.0,0.0,,,24.08.2015,-183.22,39,MoWeR
15.0,5.0,3395,0.0,1.16,https://mttmarket.com/packets/item/55da33c761ccb60a65b23129,https://mttmarket.com/users/5565922f0cf25c1c3c0366c2,45.0,0.0,,,24.08.2015,-5.0,1,Lykov_1988
146.17,146.17,3396,111.85,1.17,https://mttmarket.com/packets/item/55da353961ccb60a76e32082,https://mttmarket.com/users/554333e00cf2bb0785a20215,50.0,0.0,,,24.08.2015,-34.32,20,callmarrr
149.4,128.3,3397,21.15,1.16,https://mttmarket.com/packets/item/55da18c161ccb60a2272046c,https://mttmarket.com/users/5565922f0cf25c1c3c0366c2,45.0,0.0,,,23.08.2015,-107.15,17,Lykov_1988
30.8,22.0,3398,0.0,1.1,https://mttmarket.com/packets/item/55cfdeee61ccb6136412fc92,https://mttmarket.com/users/55b9683061ccb600158d9c8b,60.0,0.0,,,23.08.2015,-22.0,3,ravensuc
304.2,268.4,3399,65.66,1.16,https://mttmarket.com/packets/item/55d1ccef61ccb618a640e7ae,https://mttmarket.com/users/558ef0fb0cf2888715a56253,50.0,0.0,,,23.08.2015,-202.74,36,mephisto
272.0,214.5,3400,91.08,1.15,https://mttmarket.com/packets/item/55d8e9c661ccb607a954ccd0,https://mttmarket.com/users/5535460f0cf26d1eaea4774e,70.0,16.5,,,23.08.2015,-123.42,12,SkyWorker
94.6,87.6,3401,48.98,1.16,https://mttmarket.com/packets/item/55d63f5461ccb6014279b0f7,https://mttmarket.com/users/55673e9d0cf25c1c3c03cee9,25.0,0.0,,,22.08.2015,-38.62,11,multison375
363.0,69.56,3402,346.7,1.18,https://mttmarket.com/packets/item/55d7900661ccb604a12dfa8a,https://mttmarket.com/users/53c8e4970cf25b8ee971a85f,50.0,0.0,,,22.08.2015,277.14,21,Kventin92
215.5,82.5,3403,0.0,1.16,https://mttmarket.com/packets/item/55d7745f61ccb6045a2275fe,https://mttmarket.com/users/5565922f0cf25c1c3c0366c2,45.0,0.0,,,21.08.2015,-82.5,16,Lykov_1988
8.8,0.0,3404,0.0,1.16,https://mttmarket.com/packets/item/55d774bc61ccb6043dd72e7b,https://mttmarket.com/users/5565922f0cf25c1c3c0366c2,45.0,0.0,,,21.08.2015,0.0,1,Lykov_1988
33.35,33.35,3405,0.5,1.16,https://mttmarket.com/packets/item/55d77c9661ccb60452fdd58a,https://mttmarket.com/users/5575d3e10cf28887159c3817,50.0,0.0,,,21.08.2015,-32.85,7,Scombat
82.9,72.5,3406,11.41,1.16,https://mttmarket.com/packets/item/55d766de61ccb6041c761971,https://mttmarket.com/users/5565922f0cf25c1c3c0366c2,45.0,0.0,,,21.08.2015,-61.09,10,Lykov_1988
138.4,138.4,3407,55.3,1.16,https://mttmarket.com/packets/item/55d6704561ccb601b2f89eb2,https://mttmarket.com/users/553415b80cf26d1eaea430c8,50.0,0.0,,,21.08.2015,-83.1,28,streln
10.0,10.0,3408,21.27,1.16,https://mttmarket.com/packets/item/55d75b0e61ccb6041c761970,https://mttmarket.com/users/557aa4a30cf28887159d5511,50.0,0.0,,,21.08.2015,11.27,2,LEXTER
444.2,444.2,3409,288.2,1.16,https://mttmarket.com/packets/item/55d757ce61ccb603fefddc3c,https://mttmarket.com/users/54a6a4990cf23c2fa9beac02,50.0,0.0,,,21.08.2015,-156.0,50,Denfcb
153.3,146.5,3410,131.96,1.17,https://mttmarket.com/packets/item/55d74e4261ccb603efd4a1f9,https://mttmarket.com/users/5411d2b60cf22953036831e9,50.0,0.0,,,21.08.2015,-14.54,21,silverbuttonlad
164.6,153.6,3411,573.26,1.14,https://mttmarket.com/packets/item/55d4e94261ccb622ef0a2018,https://mttmarket.com/users/55ae277361ccb6000f1fa24f,55.0,0.0,,,21.08.2015,419.66,18,tuuuhuurbboooo
208.37,108.9,3412,96.86,1.16,https://mttmarket.com/packets/item/55d5c5bd61ccb6256dcc9d9d,https://mttmarket.com/users/557ec3370cf28887159e8407,30.0,0.0,,,21.08.2015,-12.04,36,petoose
263.9,263.9,3413,427.77,1.16,https://mttmarket.com/packets/item/55d5f00061ccb60032af132e,https://mttmarket.com/users/5581ce4a0cf28887159f72a7,20.0,0.0,,,21.08.2015,163.87,32,Stalpan
391.45,341.45,3414,447.11,1.16,https://mttmarket.com/packets/item/55d6078861ccb6008ccb3d70,https://mttmarket.com/users/55a78be60cf2c4481c7cae76,25.0,0.0,,,21.08.2015,105.66,29,rodevisto
105.25,105.25,3415,56.84,1.16,https://mttmarket.com/packets/item/55d73ff761ccb603d159acc5,https://mttmarket.com/users/557ed7200cf28887159e8b77,50.0,0.0,,,21.08.2015,-48.41,23,TomCoep
335.38,179.3,3416,117.35,1.17,https://mttmarket.com/packets/item/55d7441e61ccb603e1f388ee,https://mttmarket.com/users/537252150cf2c8120d3ca38a,50.0,0.0,,,21.08.2015,-61.95,36,Jumanja777
190.45,190.45,3417,87.6,1.15,https://mttmarket.com/packets/item/55d738d561ccb6039e89139c,https://mttmarket.com/users/555ef8880cf2820a8e3d8b32,50.0,0.0,,,21.08.2015,-102.85,22,Luckybet101
115.0,115.0,3418,45.31,1.15,https://mttmarket.com/packets/item/55d4fa1961ccb623300000ca,https://mttmarket.com/users/55a48e920cf2c4481c7b39fb,20.0,0.0,,,21.08.2015,-69.69,23,DuxeTUT
174.54,142.54,3419,287.19,1.16,https://mttmarket.com/packets/item/55d58c5661ccb6249bc6df2e,https://mttmarket.com/users/55ae596c61ccb6000e13603e,50.0,0.0,,,21.08.2015,144.65,31,maximusaces2
617.2,342.52,3420,58.69,1.17,https://mttmarket.com/packets/item/55d6dc2561ccb60241730e6d,https://mttmarket.com/users/54a7e2090cf23c2fa9bf2c94,50.0,0.0,,,21.08.2015,-283.83,39,Play_yyer99
215.0,215.0,3421,0.0,1.15,https://mttmarket.com/packets/item/55c9ce8561ccb60fa1734404,https://mttmarket.com/users/55645da20cf25c1c3c0328bd,34.0,0.0,,,16.08.2015,-215.0,1,helios
390.7,319.0,3422,261.28,1.18,https://mttmarket.com/packets/item/55d0cf7161ccb6162a523fda,https://mttmarket.com/users/53b101050cf2c8120d45c58c,45.0,0.0,,,16.08.2015,-57.72,24,rusxxxx
445.0,445.0,3423,316.0,1.16,https://mttmarket.com/packets/item/55ce692f61ccb60f8215acf5,https://mttmarket.com/users/54a6a4990cf23c2fa9beac02,50.0,0.0,,,16.08.2015,-129.0,43,Denfcb
58.83,44.4,3424,154.72,,https://mttmarket.com/packets/item/55cf2d7961ccb61148af5706,https://mttmarket.com/users/555b5ba60cf2820a8e3c9cca,10.0,0.0,,30,16.08.2015,110.32,7,luckyvad
87.2,87.2,3425,50.71,1.18,https://mttmarket.com/packets/item/55d042c561ccb613f2220223,https://mttmarket.com/users/55a247f30cf2c4481c7a7c1b,60.0,0.0,,,16.08.2015,-36.49,8,sulfajjj
861.84,723.48,3426,609.11,1.16,https://mttmarket.com/packets/item/55d0bd6961ccb615e2ce1480,https://mttmarket.com/users/54ebbf270cf22b7780463868,50.0,0.0,,,16.08.2015,-114.37,30,TuzMan23
295.4,287.4,3427,107.52,1.16,https://mttmarket.com/packets/item/55d0b09861ccb615b57c5776,https://mttmarket.com/users/536e2e620cf2586a08501922,45.0,0.0,,,16.08.2015,-179.88,29,FILTH
394.55,378.45,3428,307.33,1.16,https://mttmarket.com/packets/item/55ce76c961ccb60fafa919f3,https://mttmarket.com/users/55a78be60cf2c4481c7cae76,25.0,0.0,,,16.08.2015,-71.12,30,rodevisto
304.7,286.7,3429,131.14,1.15,https://mttmarket.com/packets/item/55cf536b61ccb611ba890f8f,https://mttmarket.com/users/55b774d761ccb60012f31507,50.0,0.0,,,16.08.2015,-155.56,27,angerr
98.15,98.15,3430,24.24,1.16,https://mttmarket.com/packets/item/55d0a87a61ccb61597247a03,https://mttmarket.com/users/5575d3e10cf28887159c3817,50.0,0.0,,,16.08.2015,-73.91,18,Scombat
111.25,111.25,3431,306.86,1.15,https://mttmarket.com/packets/item/55d0aaa461ccb615b86b2d03,https://mttmarket.com/users/555ef8880cf2820a8e3d8b32,50.0,0.0,,,16.08.2015,195.61,16,Luckybet101
294.9,285.9,3432,332.99,1.16,https://mttmarket.com/packets/item/55ce939d61ccb61000eeac2d,https://mttmarket.com/users/5581ce4a0cf28887159f72a7,38.0,0.0,,,16.08.2015,47.09,37,Stalpan
191.3,184.9,3433,198.89,1.17,https://mttmarket.com/packets/item/55d0a7d761ccb615af5b6d32,https://mttmarket.com/users/5411d2b60cf22953036831e9,50.0,0.0,,,16.08.2015,13.99,25,silverbuttonlad
228.4,222.4,3434,7.5,1.17,https://mttmarket.com/packets/item/55d0a48461ccb6157dcf7d89,https://mttmarket.com/users/5541109c0cf2bb0785a1c6c3,50.0,0.0,,,16.08.2015,-214.9,15,prozhektorp
55.42,55.42,3435,33.0,1.17,https://mttmarket.com/packets/item/55d0a28d61ccb615987f4e8c,https://mttmarket.com/users/554333e00cf2bb0785a20215,50.0,0.0,,,16.08.2015,-22.42,10,callmarrr
192.2,152.7,3436,30.56,1.15,https://mttmarket.com/packets/item/55cdabf761ccb60cb5cc3192,https://mttmarket.com/users/5565d9b30cf25c1c3c037c32,30.0,0.0,,,16.08.2015,-122.14,27,drobish23
243.2,174.4,3437,149.78,1.16,https://mttmarket.com/packets/item/55ce948d61ccb6102077a754,https://mttmarket.com/users/55a66e790cf2c4481c7c5cc1,20.0,0.0,,,16.08.2015,-24.62,21,zum-zum077
160.1,104.1,3438,288.88,1.16,https://mttmarket.com/packets/item/55cee2f861ccb610830a56ec,https://mttmarket.com/users/55645da20cf25c1c3c0328bd,20.0,0.0,,,16.08.2015,184.78,19,helios
592.0,541.0,3439,483.0,1.16,https://mttmarket.com/packets/item/55cf077a61ccb610d31aa682,https://mttmarket.com/users/52b32f4b5a00006002eb24df,46.0,0.0,,,16.08.2015,-58.0,3,NikAs
175.4,0.0,3440,0.0,1.15,https://mttmarket.com/packets/item/55cf99c161ccb612ad71f596,https://mttmarket.com/users/537e21850cf2c8120d3e893b,50.0,0.0,,,16.08.2015,0.0,20,NIPk89
154.8,116.9,3441,32.41,1.16,https://mttmarket.com/packets/item/55cfb48561ccb612f2721446,https://mttmarket.com/users/54587c6e0cf24a5c0d8565a8,50.0,0.0,,,16.08.2015,-84.49,21,sfx
221.1,220.4,3442,174.04,1.16,https://mttmarket.com/packets/item/55ce17d461ccb60e97833abf,https://mttmarket.com/users/55673e9d0cf25c1c3c03cee9,30.0,0.0,,,16.08.2015,-46.36,30,multison375
268.0,144.0,3443,277.71,1.16,https://mttmarket.com/packets/item/55c89bba61ccb60bd47a95b2,https://mttmarket.com/users/558ef0fb0cf2888715a56253,50.0,0.0,,,15.08.2015,133.71,35,mephisto
194.9,191.9,3444,101.63,1.17,https://mttmarket.com/packets/item/55cf807e61ccb6126e892947,https://mttmarket.com/users/5541109c0cf2bb0785a1c6c3,50.0,0.0,,,15.08.2015,-90.27,15,prozhektorp
138.4,138.4,3445,36.27,1.16,https://mttmarket.com/packets/item/55cea83b61ccb610356796cf,https://mttmarket.com/users/553415b80cf26d1eaea430c8,50.0,0.0,,,15.08.2015,-102.13,28,streln
113.05,73.8,3446,39.27,1.17,https://mttmarket.com/packets/item/55c8d8bf61ccb60cd962fd5a,https://mttmarket.com/users/553850840cf26d1eaea58063,60.0,0.0,,,15.08.2015,-34.53,9,stardust85
195.7,150.7,3447,748.4,1.13,https://mttmarket.com/packets/item/55ce67e561ccb60f9035c9fd,https://mttmarket.com/users/55ae277361ccb6000f1fa24f,90.0,0.0,,,15.08.2015,597.7,16,tuuuhuurbboooo
828.9,828.9,3448,252.2,1.18,https://mttmarket.com/packets/item/55ce053b61ccb60e5ba2dfb4,https://mttmarket.com/users/53a80f6b0cf2c8120d44639c,73.0,0.0,,,15.08.2015,-576.7,33,F1bonach1
394.55,384.55,3449,298.57,1.16,https://mttmarket.com/packets/item/55ccf2fc61ccb60afc16e229,https://mttmarket.com/users/55a78be60cf2c4481c7cae76,25.0,0.0,,,15.08.2015,-85.98,30,rodevisto
243.9,222.1,3450,100.75,1.16,https://mttmarket.com/packets/item/55ce903261ccb60ff47813d0,https://mttmarket.com/users/5581ce4a0cf28887159f72a7,20.0,0.0,,,15.08.2015,-121.35,31,Stalpan
67.6,67.6,3451,41.36,1.16,https://mttmarket.com/packets/item/55cf565c61ccb611f0888af0,https://mttmarket.com/users/5575d3e10cf28887159c3817,50.0,0.0,,,15.08.2015,-26.24,14,Scombat
757.65,650.9,3452,601.64,1.16,https://mttmarket.com/packets/item/55ce570e61ccb60f57c9aadc,https://mttmarket.com/users/559d77630cf2d95aabb270cd,40.0,0.0,,,15.08.2015,-49.26,43,Bioinformix
296.58,282.51,3453,470.48,1.16,https://mttmarket.com/packets/item/55cf4c0d61ccb611bbee5ef4,https://mttmarket.com/users/5520491c0cf25438259e571c,50.0,0.0,,,15.08.2015,187.97,22,TSMeister
2699.0,2152.39,3454,1385.74,1.19,https://mttmarket.com/packets/item/55cf513c61ccb611db7b04ce,https://mttmarket.com/users/5302904e230000510ad703d4,50.0,0.0,,,15.08.2015,-766.65,30,r2r
842.08,774.08,3455,832.5,1.17,https://mttmarket.com/packets/item/55c9045d61ccb60d4bdf9141,https://mttmarket.com/users/55ba5c9961ccb6004d2bcb6a,35.0,0.0,,,15.08.2015,58.42,27,ramiawad
274.7,250.7,3456,50.0,1.16,https://mttmarket.com/packets/item/55cb593e61ccb6055d4b2f4b,https://mttmarket.com/users/55a66e790cf2c4481c7c5cc1,30.0,0.0,,,15.08.2015,-200.7,26,zum-zum077
616.2,308.82,3457,1356.16,1.17,https://mttmarket.com/packets/item/55cd7b4b61ccb60c58aa0747,https://mttmarket.com/users/54a7e2090cf23c2fa9bf2c94,40.0,0.0,,,15.08.2015,1047.34,39,Play_yyer99
574.37,466.81,3458,352.82,1.17,https://mttmarket.com/packets/item/55cdcd1f61ccb60d393fc234,https://mttmarket.com/users/5424bde20cf22953036f7c3a,50.0,0.0,,,15.08.2015,-113.99,26,Aleks13
175.4,175.4,3459,46.8,1.15,https://mttmarket.com/packets/item/55cebcb661ccb6102f9615a9,https://mttmarket.com/users/537e21850cf2c8120d3e893b,66.0,0.0,,,15.08.2015,-128.6,20,NIPk89
75.8,67.0,3474,0.0,1.15,https://mttmarket.com/packets/item/55cc52ed61ccb6081add0da6,https://mttmarket.com/users/55673e9d0cf25c1c3c03cee9,30.0,0.0,,,14.08.2015,-67.0,10,multison375
41.7,33.7,3475,0.0,1.16,https://mttmarket.com/packets/item/55cd99f261ccb60c9a107d0d,https://mttmarket.com/users/55360d190cf26d1eaea49faf,50.0,0.0,,,14.08.2015,-33.7,3,Sytnik
487.5,415.1,3476,200.0,1.17,https://mttmarket.com/packets/item/55ca0b9a61ccb600c2bd7688,https://mttmarket.com/users/5527c9b60cf28d50eba1fcc4,76.85,0.0,,,14.08.2015,-215.1,22,Bigluckpls
696.8,635.0,3477,195.05,1.17,https://mttmarket.com/packets/item/55ccf83b61ccb60b08d5f265,https://mttmarket.com/users/5538b38a0cf26d1eaea58b80,50.0,0.0,,,14.08.2015,-439.95,29,danissimovip
36.85,36.85,3478,16.16,1.16,https://mttmarket.com/packets/item/55c786f461ccb608e2afb223,https://mttmarket.com/users/55b7b12961ccb6019f64f481,20.0,0.0,,,14.08.2015,-20.69,11,igor791
270.08,196.72,3479,142.54,1.16,https://mttmarket.com/packets/item/55cc83bd61ccb608f864b810,https://mttmarket.com/users/556c52de0cf2a06f7748a51e,50.0,0.0,,,14.08.2015,-54.18,34,ndima
79.55,79.55,3480,79.6,1.17,https://mttmarket.com/packets/item/55cc274161ccb607b7fb666f,https://mttmarket.com/users/54d749a40cf2d7cefbe6ee80,50.0,0.0,,,13.08.2015,0.05,22,DMethos
50.6,50.6,3481,16.95,1.16,https://mttmarket.com/packets/item/55c76c7a61ccb60872348db5,https://mttmarket.com/users/558597c50cf2888715a16f85,20.0,0.0,,,13.08.2015,-33.65,12,SlavaSnigirev
154.05,116.55,3482,126.93,1.16,https://mttmarket.com/packets/item/55cb378d61ccb604d00044da,https://mttmarket.com/users/55645da20cf25c1c3c0328bd,20.0,0.0,,,13.08.2015,10.38,20,helios
174.45,151.95,3483,266.88,1.17,https://mttmarket.com/packets/item/55cb7d4961ccb60611f59568,https://mttmarket.com/users/53f5b7580cf22953035ff48c,30.0,0.0,,,13.08.2015,114.93,31,dAmAzAN
319.2,315.2,3484,520.41,1.15,https://mttmarket.com/packets/item/55c98d3f61ccb60ead7a61fd,https://mttmarket.com/users/559bf11d0cf2d95aabb1f1f7,40.0,0.0,,,13.08.2015,205.21,32,KASMETKO
142.8,81.2,3485,143.62,1.17,https://mttmarket.com/packets/item/55cc14fa61ccb607b13ddd76,https://mttmarket.com/users/537e07290cf2c8120d3e8216,30.0,0.0,,,13.08.2015,62.42,20,kanelbdoncku
277.45,232.2,3486,248.77,1.17,https://mttmarket.com/packets/item/55cb98cd61ccb6064a70bc91,https://mttmarket.com/users/548484760cf24a5c0d9147ac,50.0,0.0,,,13.08.2015,16.57,27,Bikk87
120.4,115.4,3487,26.0,1.16,https://mttmarket.com/packets/item/55cb4a5961ccb605209edb7e,https://mttmarket.com/users/559d22600cf2d95aabb25301,20.0,0.0,,,13.08.2015,-89.4,25,Daddygame23
129.59,129.59,3488,43.33,1.16,https://mttmarket.com/packets/item/55ca06bd61ccb600a71b3f71,https://mttmarket.com/users/55c30f0961ccb601822713c4,50.0,0.0,,,13.08.2015,-86.26,33,mogican99
109.53,109.53,3489,181.0,1.17,https://mttmarket.com/packets/item/55cbc61b61ccb606f5301f56,https://mttmarket.com/users/554333e00cf2bb0785a20215,50.0,0.0,,,13.08.2015,71.47,21,callmarrr
395.18,213.23,3490,145.19,1.17,https://mttmarket.com/packets/item/55cbcd2c61ccb606fbb6a9f5,https://mttmarket.com/users/537252150cf2c8120d3ca38a,50.0,0.0,,,13.08.2015,-68.04,43,Jumanja777
3517.5,2125.5,3491,615.0,1.17,https://mttmarket.com/packets/item/55cbb29761ccb606bcd14e1c,https://mttmarket.com/users/54750a910cf24a5c0d8cc19e,45.0,0.0,,,13.08.2015,-1510.5,38,ChckMate
2145.0,550.0,3492,0.0,1.18,https://mttmarket.com/packets/item/55b1192b61ccb6000f0b3a7d,https://mttmarket.com/users/53dbaf830cf2295303592036,70.0,0.0,,,13.08.2015,-550.0,4,Bectolo4
149.95,149.95,3493,21.98,1.16,https://mttmarket.com/packets/item/55ca498e61ccb601d8634efd,https://mttmarket.com/users/55673e9d0cf25c1c3c03cee9,35.0,0.0,,,12.08.2015,-127.97,21,multison375
605.0,605.0,3494,0.0,1.0,https://mttmarket.com/packets/item/55c2071861ccb6009ffad354,https://mttmarket.com/users/545a17d80cf24a5c0d85cf63,80.0,0.0,,,12.08.2015,-605.0,1,gunning4you
264.7,175.8,3495,849.72,1.16,https://mttmarket.com/packets/item/55ca45a561ccb601c92befda,https://mttmarket.com/users/558ef0fb0cf2888715a56253,50.0,0.0,,,12.08.2015,673.92,34,mephisto
127.3,82.0,3496,260.41,1.16,https://mttmarket.com/packets/item/55cb924161ccb60635b5ac64,https://mttmarket.com/users/5565922f0cf25c1c3c0366c2,45.0,0.0,,,12.08.2015,178.41,12,Lykov_1988
618.7,504.66,3497,262.63,1.13,https://mttmarket.com/packets/item/55cab79861ccb603146015e8,https://mttmarket.com/users/5488f9b60cf298ccc7db3084,80.0,0.0,,,12.08.2015,-242.03,47,PinkZebra
176.62,158.86,3498,71.67,1.15,https://mttmarket.com/packets/item/55cb526461ccb6053d816e6a,https://mttmarket.com/users/5535460f0cf26d1eaea4774e,80.0,0.0,,,12.08.2015,-87.19,5,SkyWorker
230.35,230.35,3499,108.65,1.15,https://mttmarket.com/packets/item/55c9794d61ccb60e83d23fe5,https://mttmarket.com/users/537e21850cf2c8120d3e893b,30.0,0.0,,,12.08.2015,-121.7,25,NIPk89
118.47,81.28,3501,175.96,1.15,https://mttmarket.com/packets/item/55c6086861ccb604b1e74851,https://mttmarket.com/users/5565a6b70cf25c1c3c036d36,25.0,0.0,,,09.08.2015,94.68,19,Shpocker
176.33,124.54,3502,82.98,1.16,https://mttmarket.com/packets/item/55c2107b61ccb600e4864693,https://mttmarket.com/users/5457f2620cf24a5c0d853d24,40.0,0.0,,,06.08.2015,-41.56,25,Glewellin17
261.9,258.9,3503,111.52,1.16,https://mttmarket.com/packets/item/55c21e3061ccb6012c3308ea,https://mttmarket.com/users/5581ce4a0cf28887159f72a7,20.0,0.0,,,06.08.2015,-147.38,32,Stalpan
133.95,122.05,3504,34.69,1.15,https://mttmarket.com/packets/item/55c2135261ccb600e4864695,https://mttmarket.com/users/558a9f0f0cf2888715a3d011,20.0,0.0,,,06.08.2015,-87.36,15,srdjaaa
871.38,713.56,3505,312.91,1.16,https://mttmarket.com/packets/item/55c352d661ccb600d8a21874,https://mttmarket.com/users/54ebbf270cf22b7780463868,50.0,0.0,,,06.08.2015,-400.65,33,TuzMan23
793.28,677.79,3506,1336.63,1.17,https://mttmarket.com/packets/item/55c0cbf161ccb600b21e01f9,https://mttmarket.com/users/55ba5c9961ccb6004d2bcb6a,35.0,0.0,,,06.08.2015,658.84,26,ramiawad
148.66,94.98,3507,42.52,1.15,https://mttmarket.com/packets/item/55beef9661ccb6087b710546,https://mttmarket.com/users/5571b9ee0cf25acfc5bf69dc,50.0,0.0,,,06.08.2015,-52.46,16,bozhurin
643.3,339.06,3508,197.58,1.17,https://mttmarket.com/packets/item/55c0b01261ccb6004ba99b3f,https://mttmarket.com/users/54a7e2090cf23c2fa9bf2c94,40.0,0.0,,,06.08.2015,-141.48,41,Play_yyer99
953.1,732.38,3509,451.22,1.17,https://mttmarket.com/packets/item/55c1ea5b61ccb6028dc314f7,https://mttmarket.com/users/52c9445d5100007894d8954b,45.0,0.0,,,06.08.2015,-281.16,26,samorodok
93.96,92.96,3510,269.3,1.17,https://mttmarket.com/packets/item/55c34c2261ccb600a167dbd9,https://mttmarket.com/users/53b17f950cf2c8120d45dbb2,20.0,0.0,,,06.08.2015,176.34,20,Dartuha
1181.62,403.9,3511,214.0,1.18,https://mttmarket.com/packets/item/55c3655f61ccb6011acc063f,https://mttmarket.com/users/53dbaf830cf2295303592036,50.0,0.0,,,06.08.2015,-189.9,34,Bectolo4
111.3,111.3,3512,409.02,1.16,https://mttmarket.com/packets/item/55c3673f61ccb6012f0fc7ed,https://mttmarket.com/users/557ed7200cf28887159e8b77,50.0,0.0,,,06.08.2015,297.72,22,TomCoep
1296.31,966.6,3513,30.0,1.16,https://mttmarket.com/packets/item/55c3729461ccb6016ea32483,https://mttmarket.com/users/54a2c3b80cf23c2fa9bd70b9,50.0,0.0,,,06.08.2015,-936.6,45,deezder
264.74,171.26,3514,82.91,1.16,https://mttmarket.com/packets/item/55c221ef61ccb601471a1cdb,https://mttmarket.com/users/534d55fe130000cdf036e772,50.0,0.0,,,06.08.2015,-88.35,21,mutnyi_john
297.02,278.82,3515,157.49,1.16,https://mttmarket.com/packets/item/55bf45a261ccb6097a896596,https://mttmarket.com/users/54a29d6b0cf23c2fa9bd5ce6,21.0,0.0,,,06.08.2015,-121.33,32,regisser
268.0,247.0,3516,762.85,1.16,https://mttmarket.com/packets/item/55c158d661ccb601201cce27,https://mttmarket.com/users/5576dfdb0cf28887159c7136,25.0,0.0,,,06.08.2015,515.85,31,plush0
182.65,159.05,3517,21.6,1.16,https://mttmarket.com/packets/item/55c05c4c61ccb60e57a6f3d9,https://mttmarket.com/users/557ec3370cf28887159e8407,30.0,0.0,,,06.08.2015,-137.45,31,petoose
412.0,217.3,3518,70.0,1.16,https://mttmarket.com/packets/item/55c1c8a661ccb60224fe9ff6,https://mttmarket.com/users/554a21bc0cf2bb0785a32293,30.0,0.0,,,06.08.2015,-147.3,29,kolowsk1
740.3,536.64,3519,120.68,1.18,https://mttmarket.com/packets/item/55c0c01d61ccb6003e563121,https://mttmarket.com/users/543033f50cf2c31f2c2793a4,50.0,0.0,,,06.08.2015,-415.96,26,Noorgle
389.68,218.64,3520,288.4,1.17,https://mttmarket.com/packets/item/55c2b53e61ccb600d374d50e,https://mttmarket.com/users/537252150cf2c8120d3ca38a,50.0,0.0,,,06.08.2015,69.76,42,Jumanja777
151.1,151.1,3521,20.92,1.18,https://mttmarket.com/packets/item/55c30b7a61ccb6017c11e019,https://mttmarket.com/users/5457ce390cf24a5c0d8533a3,34.0,0.0,,,06.08.2015,-130.18,13,matters71
326.2,174.6,3522,547.31,1.15,https://mttmarket.com/packets/item/55c3436661ccb6007af1a6b1,https://mttmarket.com/users/5535460f0cf26d1eaea4774e,85.0,0.0,,,06.08.2015,372.71,13,SkyWorker
146.6,85.39,3523,109.35,1.17,https://mttmarket.com/packets/item/55c366d761ccb60138acab6a,https://mttmarket.com/users/544288990cf24a5c0d7e6b4d,35.0,0.0,,,06.08.2015,23.96,17,punter54
111.4,90.85,3524,31.81,1.17,https://mttmarket.com/packets/item/55c3650761ccb60123174f3d,https://mttmarket.com/users/544288990cf24a5c0d7e6b4d,35.0,0.0,,,06.08.2015,-59.04,11,punter54
751.2,672.7,3525,402.5,1.16,https://mttmarket.com/packets/item/55c2147761ccb600f369d3b0,https://mttmarket.com/users/5569d34b0cf25c1c3c0449c7,50.0,0.0,,,06.08.2015,-270.2,41,pycckuii
718.9,547.35,3526,180.23,1.16,https://mttmarket.com/packets/item/55c05fa461ccb60e7b1e09f6,https://mttmarket.com/users/536e0f9e0cf2c15ecd6feb06,50.0,0.0,,,06.08.2015,-367.12,36,robi
101.46,79.44,3527,120.27,1.16,https://mttmarket.com/packets/item/55c0aee061ccb60044b13099,https://mttmarket.com/users/54c9e1b30cf23c4942907efc,50.0,0.0,,,06.08.2015,40.83,20,lackerboyzz
107.9,87.3,3528,30.63,1.16,https://mttmarket.com/packets/item/55c3476061ccb6008879b585,https://mttmarket.com/users/54a1bc060cf23c2fa9bcedf8,40.0,0.0,,,06.08.2015,-56.67,20,pian76
115.9,113.7,3529,61.43,1.16,https://mttmarket.com/packets/item/55c3519461ccb600d8a21873,https://mttmarket.com/users/5575d3e10cf28887159c3817,50.0,0.0,,,06.08.2015,-52.27,22,Scombat
101.1,99.1,3530,24.16,1.16,https://mttmarket.com/packets/item/55c28da761ccb60060c238f2,https://mttmarket.com/users/5563057d0cf25c1c3c02ed7b,20.0,0.0,,,06.08.2015,-74.94,19,iamhater
129.3,125.0,3531,61.93,1.16,https://mttmarket.com/packets/item/55bf525161ccb609a41cbd78,https://mttmarket.com/users/556490cf0cf25c1c3c0335ce,50.0,0.0,,,06.08.2015,-63.07,26,Arkalis
236.11,166.05,3532,424.3,1.16,https://mttmarket.com/packets/item/55bf808961ccb60b2decc975,https://mttmarket.com/users/553a57cb0cf26d1eaea5d96e,32.0,0.0,,,06.08.2015,258.25,38,PlayAndPray
95.7,88.0,3533,38.76,1.2,https://mttmarket.com/packets/item/55c1c79a61ccb60218de60b6,https://mttmarket.com/users/555b213d0cf2820a8e3c88e0,40.0,0.0,,,06.08.2015,-49.24,20,MTIMachine
430.96,205.2,3534,0.0,1.15,https://mttmarket.com/packets/item/55c3361561ccb60035bc6f9b,https://mttmarket.com/users/5554cbf80cf24036f37b657c,50.0,0.0,,,06.08.2015,-205.2,37,JomoIungma
214.73,199.8,3535,104.42,1.15,https://mttmarket.com/packets/item/55bed6c461ccb60860d1d1d0,https://mttmarket.com/users/5531265c0cf26d1eaea394db,40.0,0.0,,,06.08.2015,-95.38,29,modu1us
