Unnamed: 0,Unnamed: 0.1,link,usr_name,start_date,BI,tournaments,coef,stakeback,player_part,sell_left,status,item_info,shit,BI_actual,Cashes
1529,8435,https://mttmarket.com/users/534d55fe130000cdf036e772,mutnyi_john,26.03.2015,264.65,24,1.16,,20.0,0.0,-39.37,https://mttmarket.com/packets/item/551405980cf2f194a94b1418,,218.62,179.25
1530,8436,https://mttmarket.com/users/53955e070cf2c8120d41c860,Депутат,26.03.2015,369.0,26,1.15,,50.0,0.0,-134.43,https://mttmarket.com/packets/item/551400450cf2f194a94b1211,,218.2,83.77
1531,8437,https://mttmarket.com/users/5451f3500cf24a5c0d832fd7,DNesteruk,26.03.2015,300.6,14,1.15,,50.0,0.0,703.71,https://mttmarket.com/packets/item/5513b39a0cf2f194a94af6c0,,300.6,1004.31
1532,8438,https://mttmarket.com/users/541ebfc20cf22953036c82e2,Senheiser,26.03.2015,150.14,25,1.17,,45.0,0.0,-81.15,https://mttmarket.com/packets/item/55132a2a0cf2f194a94ad295,,132.5,51.35
1533,8439,https://mttmarket.com/users/54d3e8450cf2d7cefb8b4163,Urrr86,26.03.2015,583.96,37,1.12,,40.0,0.0,-310.74,https://mttmarket.com/packets/item/551334210cf2f194a94ad5fd,,522.4,211.66
1534,8520,https://mttmarket.com/users/53f4ad310cf22953035fa2a0,SHERIFFmd,23.03.2015,904.86,19,1.15,,32.5,0.0,1314.64,https://mttmarket.com/packets/item/55104c3a0cf2b66773198b88,,728.57,2043.21
1535,8521,https://mttmarket.com/users/53aeab830cf2c8120d4571cf,ZhenyaYu,23.03.2015,190.6,18,1.17,,40.0,0.0,-118.84,https://mttmarket.com/packets/item/550f1b1a0cf24a213d1e9ee0,,190.6,71.76
1536,8522,https://mttmarket.com/users/5498cdab0cf23c3abe0b517b,denmarina,23.03.2015,151.35,20,1.18,,20.0,0.0,-55.61,https://mttmarket.com/packets/item/550f503e0cf24a213d1ea5f4,,148.47,92.86
1537,8523,https://mttmarket.com/users/537b32d00cf2c8120d3e0cbf,drunkym0nkey,23.03.2015,250.23,21,1.17,,25.0,0.0,-178.03,https://mttmarket.com/packets/item/551030f70cf2b667731973ca,,250.23,72.2
1538,8524,https://mttmarket.com/users/5457f2620cf24a5c0d853d24,Glewellin17,23.03.2015,302.88,30,1.17,,40.0,0.0,-125.28,https://mttmarket.com/packets/item/551012920cf2b66773195b25,,244.35,119.07
1539,8525,https://mttmarket.com/users/532ca3935200008d4da9c533,OtDushi,23.03.2015,1000.68,18,1.19,,56.0,0.0,-483.17,https://mttmarket.com/packets/item/55102df00cf2b6677319731a,,939.82,456.65
1540,8526,https://mttmarket.com/users/5457ce390cf24a5c0d8533a3,matters71,23.03.2015,181.9,12,1.18,,30.0,0.0,44.18,https://mttmarket.com/packets/item/551027030cf2b66773196d1f,,164.3,208.48
1541,8527,https://mttmarket.com/users/53955e070cf2c8120d41c860,Депутат,23.03.2015,366.94,27,1.15,,50.0,0.0,-13.16,https://mttmarket.com/packets/item/550ffd620cf2b66773193247,,221.76,208.6
1542,8528,https://mttmarket.com/users/54a2c3b80cf23c2fa9bd70b9,deezder,23.03.2015,1090.47,46,1.18,,50.0,0.0,-416.44,https://mttmarket.com/packets/item/551014ea0cf2b66773195c1b,,532.35,115.91
1543,8529,https://mttmarket.com/users/54514df80cf24a5c0d830bce,MikleD,23.03.2015,478.0,25,1.18,,40.0,0.0,-155.19,https://mttmarket.com/packets/item/550fe6220cf2a76163adff37,,299.26,144.07
1544,8530,https://mttmarket.com/users/5315e9ee2d00005a04ba0b3b,Serik,23.03.2015,650.72,26,1.17,,25.0,0.0,-191.2,https://mttmarket.com/packets/item/550ff3df0cf2b667731924f6,,267.0,75.8
1545,8532,https://mttmarket.com/users/541ebfc20cf22953036c82e2,Senheiser,23.03.2015,152.31,25,1.17,,40.0,0.0,142.13,https://mttmarket.com/packets/item/550f399e0cf24a213d1ea20b,,129.2,271.33
1546,8533,https://mttmarket.com/users/54587c6e0cf24a5c0d8565a8,sfx,23.03.2015,105.6,16,1.16,,65.0,0.0,11.95,https://mttmarket.com/packets/item/550ff7330cf2b66773192668,,68.6,80.55
1547,8534,https://mttmarket.com/users/5443812f0cf24a5c0d7eb35f,Radin,23.03.2015,199.1,29,1.16,,50.0,0.0,-80.97,https://mttmarket.com/packets/item/550ff10a0cf2a76163ae02f2,,80.97,0.0
1548,8535,https://mttmarket.com/users/52c9445d5100007894d8954b,samorodok,23.03.2015,719.12,28,1.17,,40.0,0.0,-62.63,https://mttmarket.com/packets/item/550fb08a0cf24a213d1eb543,,596.74,534.11
1549,8536,https://mttmarket.com/users/5436d0a20cf2c31f2c2961a8,hichnick777,23.03.2015,142.0,13,1.17,,50.0,0.0,-21.0,https://mttmarket.com/packets/item/550f98fe0cf24a213d1eb101,,76.3,55.3
1550,8537,https://mttmarket.com/users/54b3c3330cf21d14c0a8a602,DeZauZeR,23.03.2015,623.1,42,1.17,,50.0,0.0,-70.47,https://mttmarket.com/packets/item/550eac5e0cf24a213d1df7cc,,458.36,387.89
1551,8538,https://mttmarket.com/users/548acb060cf298ccc7dbd801,DJonik777,22.03.2015,576.6,37,1.17,,30.0,0.0,700.94,https://mttmarket.com/packets/item/550f11a90cf24a213d1e9e63,,317.99,1018.93
1552,8620,https://mttmarket.com/users/52b58ec63800004311d835ed,KAMSHULER,22.03.2015,2837.5,34,1.17,,20.0,0.0,-485.63,https://mttmarket.com/packets/item/5507fa8d0cf2f21c275d982f,,2374.37,1888.74
1553,8621,https://mttmarket.com/users/531e1cea4a00008c3e9547d6,zinka,22.03.2015,1782.41,29,1.15,,50.0,0.0,-854.7,https://mttmarket.com/packets/item/550aec6e0cf24a213d1cc246,,1566.1,711.4
1554,8622,https://mttmarket.com/users/545a17d80cf24a5c0d85cf63,gunning4you,22.03.2015,347.6,28,1.18,,50.0,0.0,-243.37,https://mttmarket.com/packets/item/550e171d0cf24a213d1daa78,,313.8,70.43
1555,8623,https://mttmarket.com/users/52e064503f00002508df4921,Nau,22.03.2015,1496.0,23,1.18,,27.0,0.0,-1040.2,https://mttmarket.com/packets/item/550ef3dc0cf24a213d1e9b69,,1198.7,158.5
1556,8624,https://mttmarket.com/users/545871e80cf24a5c0d855c6d,BPNVolhv,22.03.2015,34.0,2,1.14,,50.0,0.0,-29.0,https://mttmarket.com/packets/item/550edc980cf24a213d1e84aa,,29.0,0.0
1557,8625,https://mttmarket.com/users/5457de8a0cf24a5c0d8537e6,1cebreaker,22.03.2015,254.87,20,1.16,,20.0,0.0,-100.66,https://mttmarket.com/packets/item/550c6fcd0cf24a213d1d439b,,134.3,33.64
1558,8626,https://mttmarket.com/users/53a80f6b0cf2c8120d44639c,F1bonach1,22.03.2015,662.4,36,1.18,,35.0,0.0,-282.99,https://mttmarket.com/packets/item/550e137e0cf24a213d1daa18,,587.03,304.04
1559,8628,https://mttmarket.com/users/5454b56e0cf24a5c0d840614,codename137,22.03.2015,171.59,16,1.16,,50.0,0.0,-82.4,https://mttmarket.com/packets/item/550eb87e0cf24a213d1e1114,,171.59,89.19
1560,8629,https://mttmarket.com/users/5424bde20cf22953036f7c3a,Aleks13,22.03.2015,495.53,23,1.17,,35.0,0.0,-309.87,https://mttmarket.com/packets/item/550ed0e30cf24a213d1e467f,,334.23,24.36
1561,8630,https://mttmarket.com/users/53955e070cf2c8120d41c860,Депутат,22.03.2015,431.32,28,1.15,,50.0,0.0,-168.19,https://mttmarket.com/packets/item/550ed3e20cf24a213d1e46cb,,210.53,42.34
1562,8631,https://mttmarket.com/users/545871e80cf24a5c0d855c6d,BPNVolhv,22.03.2015,160.32,13,1.14,,50.0,0.0,-34.74,https://mttmarket.com/packets/item/550ed4880cf24a213d1e46fa,,156.3,121.56
1563,8633,https://mttmarket.com/users/537b32d00cf2c8120d3e0cbf,drunkym0nkey,22.03.2015,253.72,22,1.17,,25.0,0.0,-186.11,https://mttmarket.com/packets/item/550e93a00cf24a213d1de4bf,,253.72,67.61
1564,8634,https://mttmarket.com/users/5457f2620cf24a5c0d853d24,Glewellin17,22.03.2015,333.61,32,1.17,,40.0,0.0,113.31,https://mttmarket.com/packets/item/550ede870cf24a213d1e88ec,,249.83,363.14
1565,8635,https://mttmarket.com/users/5302904e230000510ad703d4,r2r,22.03.2015,3222.23,30,1.2,,40.0,0.0,-887.93,https://mttmarket.com/packets/item/550dfd9d0cf24a213d1da4ae,,2715.82,1827.89
1566,8636,https://mttmarket.com/users/544288990cf24a5c0d7e6b4d,punter54,22.03.2015,118.85,15,1.17,,40.0,0.0,0.33,https://mttmarket.com/packets/item/550eda0b0cf24a213d1e7bc5,,94.97,95.3
1567,8637,https://mttmarket.com/users/52b32f4b5a00006002eb24df,NikAs,22.03.2015,840.0,4,1.16,,40.0,0.0,256.24,https://mttmarket.com/packets/item/550d3b4f0cf24a213d1d66cb,,840.0,1096.24
1568,8638,https://mttmarket.com/users/5386467f0cf2c8120d3fcdf1,check90,22.03.2015,929.8,15,1.16,,50.0,0.0,8137.75,https://mttmarket.com/packets/item/550d55df0cf24a213d1d6d31,,867.8,9005.55
1569,8639,https://mttmarket.com/users/536f69800cf2a0fa0d4533c9,IwentworthI,22.03.2015,2250.0,14,1.15,,70.0,0.0,-712.12,https://mttmarket.com/packets/item/550d8a800cf24a213d1d7fce,,2160.0,1447.88
1570,8640,https://mttmarket.com/users/53f4ad310cf22953035fa2a0,SHERIFFmd,20.03.2015,895.92,18,1.15,,32.5,0.0,-471.68,https://mttmarket.com/packets/item/550c0b7d0cf24a213d1d05ab,,691.63,219.95
1571,8641,https://mttmarket.com/users/5454b56e0cf24a5c0d840614,codename137,20.03.2015,181.89,16,1.16,,40.0,0.0,-112.99,https://mttmarket.com/packets/item/550c29f30cf24a213d1d14ff,,181.89,68.9
1572,8642,https://mttmarket.com/users/543d59990cf24a5c0d7c7ec5,OMG!agro,20.03.2015,176.96,18,1.15,,70.0,0.0,-35.42,https://mttmarket.com/packets/item/550716da0cf2f21c275d6193,,118.24,82.82
1573,8643,https://mttmarket.com/users/54bff7970cf2b976e1b27ec3,CrazyPoka,20.03.2015,24.5,7,1.12,,12.0,0.0,-24.5,https://mttmarket.com/packets/item/550c3a940cf24a213d1d270e,,24.5,0.0
1574,8644,https://mttmarket.com/users/5457ce390cf24a5c0d8533a3,matters71,20.03.2015,181.9,12,1.18,,30.0,0.0,-84.53,https://mttmarket.com/packets/item/550c12150cf24a213d1d06c4,,155.8,71.27
1575,8645,https://mttmarket.com/users/544288990cf24a5c0d7e6b4d,punter54,20.03.2015,131.5,16,1.17,,40.0,0.0,48.17,https://mttmarket.com/packets/item/550c34960cf24a213d1d1ffb,,120.55,168.72
1576,8646,https://mttmarket.com/users/543d59990cf24a5c0d7c7ec5,OMG!agro,20.03.2015,314.62,29,1.15,,55.0,0.0,-198.76,https://mttmarket.com/packets/item/550a14640cf2f1b465728197,,301.6,102.84
1577,8647,https://mttmarket.com/users/549da30f0cf23c3abe0cbd63,Ckopo6oraTbIu,20.03.2015,227.1,21,1.1,,60.0,0.0,-82.85,https://mttmarket.com/packets/item/550c0d720cf24a213d1d060d,,193.2,110.35
1578,8648,https://mttmarket.com/users/537318450cf2c8120d3cc289,O_o link,20.03.2015,147.55,22,1.18,,40.0,0.0,-82.67,https://mttmarket.com/packets/item/550c21e50cf24a213d1d0e22,,103.5,20.83
1579,8649,https://mttmarket.com/users/5304c1b22300007427d704a4,ELKY,20.03.2015,550.6,29,1.18,,55.0,0.0,-134.4,https://mttmarket.com/packets/item/550c28ee0cf24a213d1d1385,,198.1,63.7
1580,8651,https://mttmarket.com/users/534d55fe130000cdf036e772,mutnyi_john,20.03.2015,292.5,25,1.16,,20.0,0.0,158.72,https://mttmarket.com/packets/item/550c1e1f0cf24a213d1d0d33,,231.55,390.27
1581,8652,https://mttmarket.com/users/53955e070cf2c8120d41c860,Депутат,20.03.2015,428.41,27,1.15,,50.0,0.0,6.84,https://mttmarket.com/packets/item/550c09830cf24a213d1d0443,,213.51,220.35
1582,8653,https://mttmarket.com/users/54a2c3b80cf23c2fa9bd70b9,deezder,20.03.2015,1090.47,46,1.18,,70.0,0.0,-494.27,https://mttmarket.com/packets/item/550b69410cf24a213d1cecb1,,536.09,41.82
1583,8654,https://mttmarket.com/users/53cfdb340cf25b8ee973216b,ZheksOWN,20.03.2015,297.34,22,1.15,,80.0,0.0,691.26,https://mttmarket.com/packets/item/550b6f400cf24a213d1ced28,,239.02,930.28
1584,8655,https://mttmarket.com/users/5443812f0cf24a5c0d7eb35f,Radin,20.03.2015,10.2,1,1.16,,50.0,0.0,11.65,https://mttmarket.com/packets/item/550c08900cf24a213d1d03f9,,6.2,17.85
1585,8656,https://mttmarket.com/users/549bdc8e0cf23c3abe0c1f03,bblk,20.03.2015,825.19,80,1.13,,30.0,0.0,228.48,https://mttmarket.com/packets/item/550bc94c0cf24a213d1cf48f,,233.4,461.88
1586,8657,https://mttmarket.com/users/54514df80cf24a5c0d830bce,MikleD,20.03.2015,543.0,27,1.18,,40.0,0.0,452.26,https://mttmarket.com/packets/item/550c07e40cf24a213d1d03b2,,355.32,807.58
1587,8658,https://mttmarket.com/users/5443812f0cf24a5c0d7eb35f,Radin,20.03.2015,199.1,29,1.16,,50.0,0.0,50.44,https://mttmarket.com/packets/item/550c00a30cf24a213d1d0242,,122.18,172.62
1588,8659,https://mttmarket.com/users/537252150cf2c8120d3ca38a,Jumanja777,20.03.2015,470.04,28,1.18,,50.0,0.0,195.55,https://mttmarket.com/packets/item/550be6fe0cf24a213d1cfc69,,195.11,390.66
1589,8660,https://mttmarket.com/users/5436d0a20cf2c31f2c2961a8,hichnick777,20.03.2015,163.0,12,1.17,,50.0,0.0,18.07,https://mttmarket.com/packets/item/550bd29a0cf24a213d1cf564,,101.79,119.86
1590,8661,https://mttmarket.com/users/52c9445d5100007894d8954b,samorodok,20.03.2015,685.61,27,1.17,,40.0,0.0,692.36,https://mttmarket.com/packets/item/550bc8e50cf24a213d1cf472,,589.78,1282.14
1591,8662,https://mttmarket.com/users/53c6427b0cf25b8ee9711c18,stav_nuts,20.03.2015,422.9,26,1.17,,50.0,0.0,-226.67,https://mttmarket.com/packets/item/550b05310cf24a213d1cd15d,,382.8,156.13
1592,8663,https://mttmarket.com/users/54beebf70cf25777584cbfbb,CasualCase!!,20.03.2015,120.15,24,1.18,,30.0,0.0,2403.0,https://mttmarket.com/packets/item/55097d420cf2f1b465722866,,105.15,2508.15
1593,8664,https://mttmarket.com/users/54bff7970cf2b976e1b27ec3,CrazyPoka,20.03.2015,73.12,15,1.12,,12.0,0.0,-48.1,https://mttmarket.com/packets/item/550b6d8d0cf24a213d1ced00,,73.1,25.0
1594,8665,https://mttmarket.com/users/54b3c3330cf21d14c0a8a602,DeZauZeR,20.03.2015,575.95,40,1.17,,50.0,0.0,130.51,https://mttmarket.com/packets/item/550afb2c0cf24a213d1cc998,,456.0,586.51
1595,8666,https://mttmarket.com/users/548acb060cf298ccc7dbd801,DJonik777,20.03.2015,601.03,40,1.17,,30.0,0.0,111.34,https://mttmarket.com/packets/item/550b22570cf24a213d1cd7a6,,224.6,335.94
1596,8667,https://mttmarket.com/users/5436d0a20cf2c31f2c2961a8,hichnick777,19.03.2015,288.0,19,1.17,,50.0,0.0,-92.59,https://mttmarket.com/packets/item/550b04460cf24a213d1cd0f6,,209.86,117.27
1597,8668,https://mttmarket.com/users/54d749a40cf2d7cefbe6ee80,DMethos,19.03.2015,75.9,16,1.1,,40.0,0.0,-27.22,https://mttmarket.com/packets/item/54fea6160cf2e523a0fd6edd,,75.9,48.68
1598,8669,https://mttmarket.com/users/52b58ec63800004311d835ed,KAMSHULER,19.03.2015,2602.84,65,1.18,,30.0,0.0,-59.76,https://mttmarket.com/packets/item/550665090cf2e523a1000766,,1461.05,1401.29
1599,8670,https://mttmarket.com/users/531082eb4700008946dc9eed,Ugin,19.03.2015,1002.06,17,1.19,,55.0,0.0,-368.07,https://mttmarket.com/packets/item/550b0d8b0cf24a213d1cd339,,937.87,569.8
1600,8671,https://mttmarket.com/users/545871e80cf24a5c0d855c6d,BPNVolhv,19.03.2015,277.5,23,1.14,,50.0,0.0,-124.7,https://mttmarket.com/packets/item/550b18bd0cf24a213d1cd636,,129.7,5.0
1601,8672,https://mttmarket.com/users/5457de8a0cf24a5c0d8537e6,1cebreaker,19.03.2015,146.5,16,1.16,,20.0,0.0,-123.5,https://mttmarket.com/packets/item/5509ae4e0cf2f1b465724d56,,146.5,23.0
1602,8673,https://mttmarket.com/users/5304c1b22300007427d704a4,ELKY,19.03.2015,439.6,26,1.18,,55.0,0.0,-38.17,https://mttmarket.com/packets/item/550ae35c0cf24a213d1cbc9d,,166.0,127.83
1603,8674,https://mttmarket.com/users/537b32d00cf2c8120d3e0cbf,drunkym0nkey,19.03.2015,221.42,18,1.17,,25.0,0.0,480.15,https://mttmarket.com/packets/item/550abe5c0cf2f1b46572c507,,221.42,701.57
1604,8675,https://mttmarket.com/users/542d594c0cf2c31f2c266ac9,papa_af_true,19.03.2015,210.73,27,1.17,,50.0,0.0,-79.63,https://mttmarket.com/packets/item/550af6410cf24a213d1cc8e0,,181.93,102.3
1605,8676,https://mttmarket.com/users/53a80f6b0cf2c8120d44639c,F1bonach1,19.03.2015,738.4,40,1.18,,55.0,0.0,-536.94,https://mttmarket.com/packets/item/550ac2d80cf2f1b46572c5ee,,611.13,74.19
1606,8677,https://mttmarket.com/users/5454b56e0cf24a5c0d840614,codename137,19.03.2015,181.39,16,1.16,,40.0,0.0,-91.98,https://mttmarket.com/packets/item/550ac8d50cf2f1b46572c767,,181.39,89.41
1607,8678,https://mttmarket.com/users/53f4ad310cf22953035fa2a0,SHERIFFmd,19.03.2015,1026.12,20,1.15,,32.5,0.0,459.58,https://mttmarket.com/packets/item/550ad19b0cf2f1b46572cc7e,,837.69,1297.27
1608,8679,https://mttmarket.com/users/53cfdb340cf25b8ee973216b,ZheksOWN,19.03.2015,25.3,4,1.15,,80.0,0.0,-19.69,https://mttmarket.com/packets/item/550ad8860cf2f1b46572d087,,21.11,1.42
1609,8760,https://mttmarket.com/users/5457f2620cf24a5c0d853d24,Glewellin17,16.03.2015,251.51,27,1.17,,40.0,0.0,-75.25,https://mttmarket.com/packets/item/5506cd0c0cf2f21c275d428f,,90.25,15.0
1610,8761,https://mttmarket.com/users/5488f9b60cf298ccc7db3084,PinkZebra,16.03.2015,1015.0,77,1.15,,30.0,0.0,481.38,https://mttmarket.com/packets/item/54fd05970cf2e523a0fc9233,,474.5,955.88
1611,8762,https://mttmarket.com/users/542d594c0cf2c31f2c266ac9,papa_af_true,16.03.2015,198.78,28,1.17,,50.0,0.0,-31.21,https://mttmarket.com/packets/item/5506d0ba0cf2f21c275d43b7,,173.04,141.83
1612,8763,https://mttmarket.com/users/541ebfc20cf22953036c82e2,Senheiser,16.03.2015,141.44,22,1.17,,40.0,0.0,-36.49,https://mttmarket.com/packets/item/5505fec30cf2e523a0ffe427,,100.9,64.41
1613,8764,https://mttmarket.com/users/54514df80cf24a5c0d830bce,MikleD,16.03.2015,532.0,26,1.18,,40.0,0.0,-73.64,https://mttmarket.com/packets/item/55062db10cf2e523a0fffd49,,287.27,213.63
1614,8765,https://mttmarket.com/users/53c6427b0cf25b8ee9711c18,stav_nuts,16.03.2015,398.21,23,1.17,,50.0,0.0,-46.07,https://mttmarket.com/packets/item/550573670cf2e523a0ff7906,,366.7,320.63
1615,8766,https://mttmarket.com/users/54beebf70cf25777584cbfbb,CasualCase!!,16.03.2015,100.15,22,1.18,,30.0,0.0,74.94,https://mttmarket.com/packets/item/550451900cf2e523a0ff245d,,97.95,172.89
1616,8767,https://mttmarket.com/users/54750a910cf24a5c0d8cc19e,ChckMate,16.03.2015,660.0,16,1.18,,45.0,0.0,-145.73,https://mttmarket.com/packets/item/550619d20cf2e523a0fff39c,,621.0,475.27
1617,8768,https://mttmarket.com/users/5378a5e90cf2c8120d3da7f6,mAKr0FF,16.03.2015,392.15,60,1.18,,50.0,0.0,24.82,https://mttmarket.com/packets/item/5505b3690cf2e523a0ffa250,,180.27,205.09
1618,8769,https://mttmarket.com/users/5436d0a20cf2c31f2c2961a8,hichnick777,15.03.2015,335.0,30,1.17,,50.0,0.0,476.84,https://mttmarket.com/packets/item/5505d3940cf2e523a0ffbfeb,,333.3,810.14
1619,8771,https://mttmarket.com/users/52b58ec63800004311d835ed,KAMSHULER,15.03.2015,3213.0,36,1.17,,22.0,0.0,-244.85,https://mttmarket.com/packets/item/54fed0050cf2e523a0fd8bad,,2663.0,2418.15
1620,8772,https://mttmarket.com/users/5315e9ee2d00005a04ba0b3b,Serik,15.03.2015,215.0,1,1.16,,55.0,0.0,-215.0,https://mttmarket.com/packets/item/5503513d0cf2e523a0fee681,,215.0,0.0
1621,8773,https://mttmarket.com/users/549bdc8e0cf23c3abe0c1f03,bblk,15.03.2015,572.95,47,1.12,,30.0,0.0,-82.54,https://mttmarket.com/packets/item/5505babb0cf2e523a0ffa3b1,,141.0,58.46
1622,8774,https://mttmarket.com/users/545871e80cf24a5c0d855c6d,BPNVolhv,15.03.2015,215.0,1,1.14,,50.0,0.0,-215.0,https://mttmarket.com/packets/item/54fff2620cf2e523a0fdf721,,215.0,0.0
1623,8775,https://mttmarket.com/users/537318450cf2c8120d3cc289,O_o link,15.03.2015,215.0,1,1.16,,20.0,0.1,-215.0,https://mttmarket.com/packets/item/5502d7530cf2e523a0fec8d8,,215.0,0.0
1624,8776,https://mttmarket.com/users/532dca89520000b75fa9c556,celtic85182,15.03.2015,215.0,1,1.17,,40.0,0.0,87.59,https://mttmarket.com/packets/item/55049b120cf2e523a0ff42c9,,215.0,302.59
1625,8778,https://mttmarket.com/users/53c8e4970cf25b8ee971a85f,Kventin92,15.03.2015,215.0,1,1.15,,50.0,0.0,-215.0,https://mttmarket.com/packets/item/55057cfb0cf2e523a0ff7b93,,215.0,0.0
1626,8779,https://mttmarket.com/users/53ab16ae0cf2c8120d44e1bd,Macho,15.03.2015,500.8,14,1.18,,30.0,0.0,-289.34,https://mttmarket.com/packets/item/5505b5990cf2e523a0ffa2ad,,476.9,187.56
1627,8860,https://mttmarket.com/users/541ebfc20cf22953036c82e2,Senheiser,14.03.2015,107.7,13,1.17,,40.0,0.0,-88.9,https://mttmarket.com/packets/item/5503210c0cf2e523a0fedbc8,,102.7,13.8
1628,8861,https://mttmarket.com/users/54750a910cf24a5c0d8cc19e,ChckMate,14.03.2015,726.0,22,1.18,,43.0,0.0,2632.1,https://mttmarket.com/packets/item/55036dbc0cf2e523a0feea22,,693.5,3325.6
1629,8862,https://mttmarket.com/users/548acb060cf298ccc7dbd801,DJonik777,13.03.2015,601.06,40,1.17,,30.0,0.0,-180.03,https://mttmarket.com/packets/item/55032b520cf2e523a0feddd6,,198.3,18.27
1630,8863,https://mttmarket.com/users/531082eb4700008946dc9eed,Ugin,13.03.2015,894.54,15,1.19,,55.0,0.0,-472.1,https://mttmarket.com/packets/item/5503304a0cf2e523a0fedf46,,894.54,422.44
1631,8864,https://mttmarket.com/users/54587c6e0cf24a5c0d8565a8,sfx,13.03.2015,231.6,23,1.16,,50.0,0.0,-75.16,https://mttmarket.com/packets/item/5503398b0cf2e523a0fee326,,81.3,6.14
1632,8865,https://mttmarket.com/users/52b58ec63800004311d835ed,KAMSHULER,13.03.2015,2461.82,56,1.18,,30.0,0.0,134.73,https://mttmarket.com/packets/item/550226150cf2e523a0feafdf,,2018.53,2153.26
1633,8866,https://mttmarket.com/users/5457de8a0cf24a5c0d8537e6,1cebreaker,13.03.2015,135.5,15,1.16,,20.0,0.0,565.0,https://mttmarket.com/packets/item/5501ef6b0cf2e523a0fea24b,,42.5,607.5
1634,8867,https://mttmarket.com/users/52b48cb8380000af00d83545,AntonTaranov,13.03.2015,427.35,17,1.17,,90.0,0.0,-305.13,https://mttmarket.com/packets/item/5501f05e0cf2e523a0fea28b,,398.83,93.7
1635,8868,https://mttmarket.com/users/5454b56e0cf24a5c0d840614,codename137,13.03.2015,94.25,12,1.16,,40.0,0.0,-71.57,https://mttmarket.com/packets/item/5502ff290cf2e523a0fed52f,,94.25,22.68
1636,8869,https://mttmarket.com/users/537b32d00cf2c8120d3e0cbf,drunkym0nkey,13.03.2015,180.51,14,1.17,,25.0,0.0,-0.95,https://mttmarket.com/packets/item/5502bdbd0cf2e523a0fec3cb,,180.51,179.56
1637,8870,https://mttmarket.com/users/5302904e230000510ad703d4,r2r,13.03.2015,2599.99,32,1.2,,55.0,0.0,2505.64,https://mttmarket.com/packets/item/550237f90cf2e523a0feb2e0,,1916.47,4422.11
1638,8871,https://mttmarket.com/users/52b32f4b5a00006002eb24df,NikAs,13.03.2015,1506.0,36,1.19,,45.0,0.0,-980.0,https://mttmarket.com/packets/item/5502b3490cf2e523a0fec0ff,,1102.9,122.9
1639,8872,https://mttmarket.com/users/53f4ad310cf22953035fa2a0,SHERIFFmd,13.03.2015,1087.36,20,1.15,,32.5,0.0,-568.83,https://mttmarket.com/packets/item/5502c8990cf2e523a0fec660,,940.25,371.42
1640,8873,https://mttmarket.com/users/53955e070cf2c8120d41c860,Депутат,13.03.2015,347.94,28,1.15,,50.0,0.0,-132.32,https://mttmarket.com/packets/item/5502fe080cf2e523a0fed4e5,,171.28,38.96
1641,8874,https://mttmarket.com/users/5424bde20cf22953036f7c3a,Aleks13,13.03.2015,497.5,24,1.17,,35.0,0.0,-212.03,https://mttmarket.com/packets/item/550309070cf2e523a0fed6d9,,412.7,200.67
1642,8875,https://mttmarket.com/users/543d59990cf24a5c0d7c7ec5,OMG!agro,13.03.2015,263.75,26,1.15,,50.0,0.0,141.94,https://mttmarket.com/packets/item/5500d56b0cf2e523a0fe4f9c,,243.7,385.64
1643,8877,https://mttmarket.com/users/5436d0a20cf2c31f2c2961a8,hichnick777,13.03.2015,255.0,20,1.17,,50.0,0.0,40.43,https://mttmarket.com/packets/item/5502e1f10cf2e523a0fecb90,,255.0,295.43
1644,8878,https://mttmarket.com/users/53dcb1860cf2295303595b65,Naneeck,13.03.2015,298.4,20,1.17,,20.0,0.0,-195.78,https://mttmarket.com/packets/item/5501d90f0cf2e523a0fe9e20,,298.4,102.62
1645,8879,https://mttmarket.com/users/54ba71520cf2ef809cce1700,leo minorrr,13.03.2015,44.6,7,1.19,,50.0,0.0,-12.16,https://mttmarket.com/packets/item/550259ec0cf2e523a0feb4d0,,27.5,15.34
1646,8960,https://mttmarket.com/users/545871e80cf24a5c0d855c6d,BPNVolhv,11.03.2015,343.0,33,1.14,,50.0,0.0,229.36,https://mttmarket.com/packets/item/54ffeaf70cf2e523a0fdf030,,313.0,542.36
1647,8961,https://mttmarket.com/users/53ab16ae0cf2c8120d44e1bd,Macho,11.03.2015,998.5,32,1.18,,30.0,0.0,-504.94,https://mttmarket.com/packets/item/54ff3d3c0cf2e523a0fdd44c,,539.4,34.46
1648,8962,https://mttmarket.com/users/54514df80cf24a5c0d830bce,MikleD,11.03.2015,528.0,26,1.17,,40.0,0.0,1470.16,https://mttmarket.com/packets/item/54ffe4560cf2e523a0fdeeac,,354.47,1824.63
1649,8963,https://mttmarket.com/users/537318450cf2c8120d3cc289,O_o link,11.03.2015,205.54,31,1.18,,40.0,0.0,26.85,https://mttmarket.com/packets/item/550019ff0cf2e523a0fe1647,,103.51,130.36
1650,8964,https://mttmarket.com/users/5443812f0cf24a5c0d7eb35f,Radin,11.03.2015,199.1,29,1.16,,50.0,0.0,151.21,https://mttmarket.com/packets/item/550016870cf2e523a0fe1369,,122.2,273.41
